116.363	39.8764
116.391	39.9539
116.392	39.9053
116.349	39.965
116.501	39.8746
116.481	39.919
116.396	39.93
116.406	39.8568
116.481	39.919
116.396	39.93
116.372	39.8923
116.433	39.907
116.442	39.9074
116.485	39.8805
116.382	39.9028
116.406	39.9251
116.352	39.9085
116.362	39.8759
116.396	39.93
116.396	39.93
116.373	39.9343
116.396	39.93
116.362	39.8775
116.362	39.8784
116.363	39.8773
116.364	39.8772
116.433	39.9209
116.307	39.9332
116.358	39.9099
116.396	39.93
116.396	39.93
116.302	39.9343
116.358	39.9715
116.434	39.8955
116.403	39.9428
116.419	39.9103
116.348	39.9406
116.362	39.8763
116.297	39.8835
116.384	39.882
116.387	39.878
116.364	39.8775
116.396	39.9327
116.396	39.9307
116.347	39.917
116.501	39.8739
116.41	39.9341
116.386	39.9556
116.396	39.93
116.454	39.9361
116.405	39.9266
116.465	39.9155
116.363	39.878
116.4	39.9177
116.397	39.9407
116.401	39.9192
116.396	39.93
116.4	39.9295
116.396	39.93
116.396	39.93
116.404	39.9275
116.301	39.9158
116.38	39.9026
116.409	39.9288
116.41	39.9456
116.413	39.9348
116.424	39.9346
116.373	39.9225
116.394	39.9485
116.407	39.9276
116.41	39.9473
116.409	39.9425
116.417	39.94
116.459	39.9516
116.424	39.9538
116.423	39.9486
116.364	39.8792
116.389	39.98
116.387	39.9509
116.326	39.8543
116.381	39.9191
116.457	39.9187
116.406	39.8588
116.393	39.9288
116.382	39.9064
116.459	39.9516
116.404	39.9282
116.391	39.9356
116.395	39.9325
116.388	39.8753
116.396	39.939
116.404	39.9046
116.396	39.9328
116.392	39.9366
116.396	39.93
116.396	39.93
116.396	39.93
116.396	39.93
116.402	39.9261
